Data Analysis;Introduction to Data Analytics for Business;David Torgerson;This course will expose you to the data analytics practices executed in the business world. We will explore such key areas as the analytical process, how data is created, stored, accessed, and how the organization works with data and creates the environment in which analytics can flourish. What you learn in this course will give you a strong foundation in all the areas that support analytics and will help you to better position yourself for success within your organization. You’ll develop skills and a perspective that will make you more productive faster and allow you to become a valuable asset to your organization.  This course also provides a basis for going deeper into advanced investigative and computational methods, which you have an opportunity to explore in future courses of the Data Analytics for Business specialization. SHOW ALL COURSE OUTLINE SHOW ALL;163441;3007
Data Analysis;Business Analytics Specialization;Eric Bradlow ;This Specialization provides an introduction to big data analytics for all business professionals, including those with no prior analytics experience. You’ll learn how data analysts describe, predict, and inform business decisions in the specific areas of marketing, human resources, finance, and operations, and you’ll develop basic data literacy and an analytic mindset that will help you make strategic decisions based on data. In the final Capstone Project, you’ll apply your skills to interpret a real-world data set and make appropriate business strategy recommendations.;151135;15431
Marketing;Marketing Analytics;Rajkumar Venkatesan;Organizations large and small are inundated with data about consumer choices. But that wealth of information does not always translate into better decisions. Knowing how to interpret data is the challenge -- and marketers in particular are increasingly expected to use analytics to inform and justify their decisions.  Marketing analytics enables marketers to measure, manage and analyze marketing performance to maximize its effectiveness and optimize return on investment (ROI). Beyond the obvious sales and lead generation applications, marketing analytics can offer profound insights into customer preferences and trends, which can be further utilized for future marketing and business decisions.   This course, developed at the Darden School of Business at the University of Virginia, gives you the tools to measure brand and customer assets, understand regression analysis, and design experiments as a way to evaluate and optimize marketing campaigns. You'll leave the course with a solid understanding of how to use marketing analytics to predict outcomes and systematically allocate resources.  You can follow my posts in Twitter, @rajkumarvenk, and on linkedin: https://www.linkedin.com/in/education-marketing.  Thanks,  Raj Professor of Business Administration at Darden SHOW ALL COURSE OUTLINE SHOW ALL;307389;6215
Marketing;Foundations of Marketing Analytics Specialization;David Schweidel;In this specialization you will learn how to:  • Find, extract, organize and describe data to support business decisions  • Identify, quantify and interpret relationships between variables  • Derive customer insights from your data • Develop spreadsheet models to analyze data, evaluate risk and optimize business decisions  • Present and justify a course of action to management  The capstone project will give you an opportunity to apply what has been covered in the specialization to solve a marketing analytics problem.;17341;290
Marketing;Market Research Specialization;Jim Fong ;"""Finding the Story in the Data” is the most important emerging capability for market researchers according to GRIT (Greenbook Research Industry Trends) Report 2016.  This specialization, designed for learners with no previous Marketing Research experience teaches a comprehensive marketing research approach that will help learners find and communicate the story in the data.   Students will learn how to initiate a research project for targeted business needs, conduct research through multiple modes and datasets, analyze research data, manage suppliers performing specialized research, and deliver recommendations from the research.  By the end of the specialization, learners will create and scope a research proposal, conduct desk research, design and test a focus group guide, interpret focus group results, design and implement a survey in Qualtrics, analyze quantitative data, develop insights by synthesizing findings across research methods, create data visualizations in Excel, and develop a presentation of findings with recommendations to stakeholders.";34286;893
Marketing;Foundations of Digital Consumer Search and Marketing;Athanasia Lampraki ;This course will develop your understanding of the fundamentals of digital marketing and how it transformed the marketing landscape.  By the end of this course, you will have developed your understanding of key topics such as:  the fundamentals of content marketing, digital consumer engagement, journey mapping, lifecycle and value proposition.  You will also have the opportunity to discuss topics such as digital consumer experience management, competitor benchmarking and creating a digital customer journey map with your peers.  Throughout the course, you will be prompted to consider how the topics relate to a company or brand of your choosing. You will be asked to analyse how successfully the company has implemented these topics and identify areas that can be improved.   In the end-of-course assignment, you will reflect on the key points from this course, and consider how they can be applied in a real-life context.    Completing this course will count towards your learning in the Digital Consumer Search and Marketing Specialization. SHOW ALL COURSE OUTLINE SHOW ALL;;
Business Strategy;Excel Skills for Business Forecasting Specialization;Dr Prashan S. M. Karunaratne;The current state of the world makes business forecasting even more fundamental to the operation of institutions. In this Specialization we focus on Excel Skills for Business Forecasting in three courses — Time Series Models, Regression Models, and Judgmental Forecasting. In the first course on Time Series Models, we will be looking at how your business can utilise time series data sets to understand the different components underlying this data, and then apply the relevant model depending on these components to forecast for your business' needs. We then continue in our second course in this specialisation which looks at Regression Models, building causal models for both time series data as well as cross-sectional data. Causal models allow us to develop further business insights and strategy by controlling the inputs to generate the output we desire. In the third and final course, we explore the role of Judgmental Forecasting, when more quantitative forecasting methods have limitations, and we need to generate further business insights. We will be exploring some structured methodologies to create judgmental business forecasts and explore how Excel can assist us in these judgments. We will bring all these forecasting methods together in a final case study, giving you the opportunity to generate forecasts, which are the inputs to any organisation's planning.;3864;130
Data Analysis;Digital Marketing Analytics in Theory;Kevin Hartman;Successfully marketing brands today requires a well-balanced blend of art and science. This course introduces students to the science of web analytics while casting a keen eye toward the artful use of numbers found in the digital space. The goal is to provide the foundation needed to apply data analytics to real-world challenges marketers confront daily. Digital Analytics for Marketing Professionals: Marketing Analytics in Theory is the first in a two-part series of complementary courses and focuses on the background information and frameworks analysts need to be successful in today's digital business world. SHOW ALL COURSE OUTLINE SHOW ALL;122885;4677
Personal Development;People and Soft Skills for Professional and Personal Success Specialization;Skills Network;"Knowledge of soft skills  or people Skills are increasingly coming into focus and being recognized as critical for success - hence at IBM we call them ""Success Skills"", and categorize them as ""Hot Skills"". A research by Harvard University, Carnegie Foundation and Stanford Research Center has concluded that 85% of job success comes from having well developed soft skills and people skills,and only 15% of job success comes from Technical  skills and knowledge (hard skills). This specialization is aimed at helping you develop these powerful people and soft skills and behaviors that include:  creating & delivering impactful presentations;  working professionally to deliver quality work & experiences;  collaborating effectively with teams;  communicating productively and efficiently;  dealing with challenges, solving problems & implementing solutions. The program is made up of 5 short courses that you can take in any order, followed by a final assessment course. Upon completing this specialization, you will have developed knowledge and demonstrated an understanding of these essential skills.  This specialization can be taken by anyone no matter your age or work experience. And is especially beneficial for those entering the workforce or in early stages of their careers.  There are no course pre-requisites and this course can be completed either using the Coursera mobile app or a web browser on a laptop/desktop/tablet/mobile device.";2014;58
Leadership and Management;Strategic Leadership: Impact, Change, and Decision-Making Specialization;Sydney Finkelstein;If you're ready to hone your leadership skills and grow as a person, Strategic Leadership: Impact, Change, and Decision-Making for Work and Life is designed for you, whether you're a manager or an individual contributor.  Through four courses with Sydney Finkelstein, the Steven Roth Professor of Management at the Tuck School of Business at Dartmouth, you will learn the common mistakes that even smart executives make, the neuroscience behind effective decision making, methods of managing and supporting the people around you, and how to bring together all these lessons to be the best possible leader, and person, at work and at home.;3514;99
Business Essentials;Business Sustainability in the Circular Economy;Alan Pilkington;We are surrounded by so much discussion of sustainability that it can sometimes become overwhelming. Important questions include: What role can business have in ensuring the sustainability of the planet? How should business work with society to preserve the environment? These questions will be answered in this course as we explore the meaning of sustainability and its impact on modern organisations as they move to circular ideas to reduce waste, increase recycling and become fit for our modern society. In the course you will not only learn about the role of business in sustainability, but also your own personal contribution.  In addition to environmental issues we will also reflect on how employees are pressuring firms to see themselves as a positive part of the wider society. The specific topics we will cover include: Paris Climate Accord, Carbon Footprint, the circular economy, reverse logistics, recycling strategies, right to repair, Corporate Social Responsibility, Bottom of the Pyramid and developing economies, and fair trade business models. By the end of the course, your understanding of sustainability and business's relationship with society will have increased considerably. You will develop new skills in research and analysis and will have lots of new ideas to take away with you and apply in your own organisation and your own working life. SHOW ALL COURSE OUTLINE SHOW ALL;7118;87
Cloud Computing;Microsoft 365 Fundamentals Specialization;Microsoft;This Specialization is intended to help all novice computer users get up to speed with Microsoft 365 quickly. It covers different features of the interface, shows you how to perform basic tasks, and introduces you to the most important tools in Word, PowerPoint, and Excel.  This program will help you to become familiar with the apps and services included in a Microsoft 365 subscription. You will improve your word processing, spreadsheet, and presentation skills to take your productivity to the next level. You will learn how to work smarter and more collaboratively with the latest intelligent features of Office 365.  By the end of this program of courses, you will be ready to take and sign-up for the MO-100: Microsoft Word (Word and Word 2019), MO-200: Microsoft Excel (Excel and Excel 2019), and MO-300: Microsoft PowerPoint (PowerPoint and PowerPoint 2019).;25135;689
Leadership and Management;The Journey to Diversity, Inclusion and Belonging Specialization;Celia De Anca ;This Specialization aims to explore the different existing diversities, the basic demographic categories, such as: gender, race, disabilities, age, or sexual orientation as well as experiential and cognitive diversities. It also analyzes each form of diversity, how they were formed in the past and how they act in today’s organizations. In addition, it gives the learner the opportunity to gain abilities to deal with unconscious bias and to learn how to include everyone in a team. Finally, it focuses on how to create safe spaces of belonging in an organization.;;7
Data Analysis;Business Data Management and Communication Specialization;Oktay Urcan ;In a world driven by big data, it is crucial to understand how valuable information can be extracted from large volumes of data. Further, it is pivotal to utilize information to its full potential. This not only requires one to extract value from data but also to effectively communicate the information obtained. The Business Data Management and Communication Specialization is tailored to deliver a well-balanced curriculum that focuses on all three aspects - Understanding Data, Extracting Valuable Information, and Effective Communication. The courses in this Specialization will focus on advanced accounting, working with big data, communicating data and information analysis.  Topics covered include: Understand the basics of how to analyze balance sheet and cash flow statements Understand how accrual accounting and fundamental accounting concepts work Learn how to collect, analyze, and visualize data and use the same in decision making processes Learn how to use R to communicate data analytics results Explore various ways that information can generate economic value Understand how crucial information is and learn how to gauge the potential of valuable information;;16
Business Strategy;Digital Fashion Innovation Specialization;Sean Chiles ;Digital Fashion Innovation is a collaboration between Parsons School of Design at The New School and The Digital Fashion Group Academy.  In this specialization, we examine the revolution of the fashion industry as it has set course towards a more digital and sustainable future. Through three different courses, you will not only look creatively at the ways technology can combat industry-wide challenges in fashion, but actively explore avenues to join the effort to create a more ethical fashion future. This specialization is designed for fashion professionals who are embracing the Digital Transformation of society and digitalization in fashion and want to play a part in it. A background of at least 2 years of experience working in the fashion industry with a focus in the fields of design, buying, production, marketing, or education is recommended.;1606;62
Leadership and Management;Leading People and Teams Specialization;Scott DeRue, Ph.D. ;In this specialization, you will learn essential leadership skills, including how to inspire and motivate individuals, manage talent, influence without authority, and lead teams. In this specialization, you will not only learn from Michigan faculty. You will also learn directly from exceptional leaders including Jeff Brodsky, Global Head of HR for Morgan Stanley, and John Beilein, Head Coach of the University of Michigan Men’s Basketball Team. We will share with you our research on how to lead people and teams effectively, and work with you to apply these insights to your own teams and leadership. In every course, you will have an opportunity to apply new leadership skills by working through a series of practical leadership assignments. In addition, the capstone will enable you to work on live leadership challenges faced by senior leaders from premier Fortune 500 firms and receive their feedback on your ideas and solutions.  Top students completing the Specialization will be eligible to receive one or more of the following: office hours with your faculty, one credit toward Michigan Ross’ Distinguished Leader certificate, a waived application fee to Michigan Ross graduate programs, or a LinkedIn recommendation/endorsement by Ross faculty.;106112;5685
Business Strategy;Supply Chain Excellence;Rudolf Leuschner, Ph.D.;Supply chain leaders manage products, information, and finances to create an efficient, effective supply chain. With this online certificate program, you’ll study at the graduate level to gain the knowledge you need to advance in your career. You’ll gain a thorough understanding of the three distinct flows that create supply chain excellence in any company. Learn from lectures, readings, discussions and quizzes designed by faculty from the Department of Supply Chain Management at Rutgers University. You’ll also benefit from graded feedback from the instructor and live sessions with groups of high-caliber peers.  This course will provide you with an introduction and head-start to the Supply Chain Excellence MasterTrack.;11552;250
Business Strategy;Business Strategy Specialization;Michael Lenox ;This Specialization covers both the dynamics and the global aspects of strategic management. You'll learn how to evaluate industry evolution, build and sustain competitive advantage, formulate and assess business strategies, and align efforts to organizational strategy. In the final Capstone Project, you’ll apply your skills by creating a comprehensive Strategic Analysis for an existing business or a venture of your own.;51951;2460
Business Essentials;Futures Thinking Specialization;Jane McGonigal;Do you want to think about the future with more creativity and optimism? Do you want to see what’s coming faster, so you can be better prepared for disruptions and more in control of your future? Do you want to get better at changing what’s possible today – in your company, your industry, your community, and in your own life? This Specialization will introduce you to the practice of futures thinking, as developed and applied for the past 50 years by the Institute for the Future, a Silicon-Valley-based research and learning group founded in 1968. You’ll master essential foresight techniques. You’ll meet leading professional futurists. And you’ll choose one or more future topics you want to investigate with your new foresight skills. The Futures Thinking specialization is for anyone who wants to spot opportunities for innovation and invention faster. You can gain the skills and confidence to help YOU become someone who makes the future, instead of letting the future happen to you.  You'll develop a more future-oriented mindset to make positive changes in your own life, as you start to see new possibilities more clearly and craft the personal future you want. This specialization is based on the “How to Think Like a Futurist” workshops taught by Jane McGonigal, PhD for Stanford University Continuing Studies. By taking this specialization, you'll have access to key lessons and tools from the Institute for the Future’s professional “Foresight Training” certification program.;18365;1146
Business Strategy;Strategising: Management for Global Competitive Advantage Specialization;Dr Mehrdokht Pournader ;"Leaders must have the ability to develop and deploy effective strategies. This specialisation will prepare you to be the strategic change-maker capable of enabling your organisation to compete into the future. You will learn: how to think strategically to make your organisation more competitive (Be Competitive); how crucial it now is for supply chains to effectively meet customer demands (Be Global); how to leverage technology and innovation to disrupt and reshape your organisation (Be Disruptive); and how to make a positive contribution to the world while effectively maintaining the bottom line (Be Sustainable).";7971;420
Marketing;Measure and Optimize Social Media Marketing Campaigns;Anke Audenaert;This course provides you with the skills to optimize your social media marketing efforts. Learn to evaluate and interpret the results of your advertising campaigns. Learn how to assess advertising effectiveness through lift studies and optimize your campaigns with split testing. Understand how advertising effectiveness is measured across platforms and devices, learn how to evaluate the ROI of your marketing, and master how to communicate your social media marketing results to others in the company.   SHOW ALL COURSE OUTLINE SHOW ALL;31381;1207
Data Analysis;Ask Questions to Make Data-Driven Decisions;Google Career Certificates;This is the second course in the Google Data Analytics Certificate. These courses will equip you with the skills needed to apply to introductory-level data analyst jobs. You’ll build on your understanding of the topics that were introduced in the first Google Data Analytics Certificate course. The material will help you learn how to ask effective questions to make data-driven decisions, while connecting with stakeholders’ needs. Current Google data analysts will continue to instruct and provide you with hands-on ways to accomplish common data analyst tasks with the best tools and resources. SHOW ALL COURSE OUTLINE SHOW ALL;485688;19996
Data Analysis;Business Metrics for Data-Driven Companies;Daniel Egger ;In this course, you will learn best practices for how to use data analytics to make any company more competitive and more profitable. You will be able to recognize the most critical business metrics and distinguish them from mere data. You’ll get a clear picture of the vital but different roles business analysts, business data analysts, and data scientists each play in various types of companies. And you’ll know exactly what skills are required to be hired for, and succeed at, these high-demand jobs.   Finally, you will be able to use a checklist provided in the course to score any company on how effectively it is embracing big data culture. Digital companies like Amazon, Uber and Airbnb are transforming entire industries through their creative use of big data. You’ll understand why these companies are so disruptive and how they use data-analytics techniques to out-compete traditional companies. SHOW ALL COURSE OUTLINE SHOW ALL;266478;8247
Marketing;Data Analytics Methods for Marketing;Anke Audenaert;"This course explores common analytics methods used by marketers.  You’ll learn how to define a target audience using segmentation with K-means clustering.  You’ll also explore how linear regression can help marketers plan and forecast.  You’ll learn to evaluate the effectiveness of advertising using experiments as well as observational methods and you’ll explore methods to optimize your marketing mix; marketing mix modeling and attribution.  Finally, you’ll learn to evaluate sales funnel shapes, visualize and optimize them.  SHOW ALL COURSE OUTLINE SHOW ALL";7309;91
Business Essentials;Decision-Making and Scenarios;Richard Lambert ;This course is designed to show you how use quantitative models to transform data into better business decisions. You’ll learn both how to use models to facilitate decision-making and also how to structure decision-making for optimum results. Two of Wharton’s most acclaimed professors will show you the step-by-step processes of modeling common business and financial scenarios, so you can significantly improve your ability to structure complex problems and derive useful insights about alternatives. Once you’ve created models of existing realities, possible risks, and alternative scenarios, you can determine the best solution for your business or enterprise, using the decision-making tools and techniques you’ve learned in this course. SHOW ALL COURSE OUTLINE SHOW ALL;42215;1675
Business Essentials;Modeling Risk and Realities;Sergei Savin ;"Useful quantitative models help you to make informed decisions both in situations in which the factors affecting your decision are clear, as well as in situations in which some important factors are not clear at all. In this course, you can learn how to create quantitative models to reflect complex realities, and how to include in your model elements of risk and uncertainty. You’ll also learn the methods for creating predictive models for identifying optimal choices; and how those choices change in response to changes in the model’s assumptions. You’ll also learn the basics of the measurement and management of risk. By the end of this course, you’ll be able to build your own models with your own data, so that you can begin making data-informed decisions. You’ll also be prepared for the next course in the Specialization. SHOW ALL COURSE OUTLINE SHOW ALL";47782;2143
Finance;Foundational Finance for Strategic Decision Making Specialization;Gautam Kaul;"In this specialization, you’ll focus on the mechanics and intuition of the main building block of finance — the time value of money. You’ll learn the structure and basics through assignments and tests that are introductory in nature but with real-world applications. We developed this specialization with the express purpose of enabling you to understand and apply these foundational principles of finance to your everyday life. Understanding how to use finance for personal decisions will also help you understand and excel at making professional decisions. After the successful completion of this series, you will be equipped to make thoughtful decisions based on a framework that uses multiple advances in modern financial theory over the past several decades. The most important features of this specialization are: (a) it is an integrated set of courses with a focus on understanding both the theory and applicability of finance; and (b) it is applied in execution — everything is covered using examples. The four courses in this specialization all build on each other, use real-world examples, and include richly designed assessments/quizzes to test your knowledge and enhance your learning experience. Assessments will progressively build in complexity as you better understand the applicability of finance to complex issues.";3968;807
Marketing;Digital Channel Planning and E-Commerce Strategy;Digital Marketing Institute ;Digital Marketing Institute is the global standard in Digital Marketing Certification. Our mission is to give our students the confidence and knowledge they need to advance in their careers through this specialization. Research shows that retail customers switch channels during their purchase-decision journey. Many of us research products online at home, or on-the-go using a mobile device, while checking online reviews and comparing prices. The final decision to purchase may happen online, or in a traditional brick-and-mortar store. Omnichannel marketing is a response to modern buying habits, providing consumers with a consistent brand experience across all touchpoints, whether traditional or digital. If you want to understand how marketers plan campaigns to reach consumers at every possible point of contact and how effective digital strategies can help businesses grow and thrive today, this course will help you do so.  You will learn about cross-media planning and the digital channel mix before diving deeper into topics including digital channel planning, and inbound and outbound channel strategy. After completing this course, you will be able to: - • Use best practices to create an omnichannel marketing strategy with a unified message, voice, and brand and a seamless customer experience • Demonstrate an understanding of the key tactics and strategies associated with inbound channels including social media marketing, content marketing, search engine marketing, and email marketing • Demonstrate an understanding of the key tactics and strategies associated with outbound channels including digital display, video, and YouTube advertising  This course also covers the critical topic of e-commerce and how to develop an effective e-commerce and social customer service strategy that delivers real value for customers. This is the second course in the Digital Marketing Institute’s Digital Strategy specialization.  On completion of all courses in your Specialization, you will also be awarded a Digital Marketing Institute Certified Digital Marketing Associate certification, along with three months of free Power Membership, allowing you to boost your career and unlock your next opportunity. 92% of DMI members have said their courses have had a positive impact on their careers, while 88% are now working at senior or manager level. SHOW ALL COURSE OUTLINE SHOW ALL;6901;47
Data Analysis;Analyzing and Visualizing Data in Looker;Google Cloud Training;In this course, you learn how to do the kind of data exploration and analysis in Looker that would formerly be done primarily by SQL developers or analysts. Upon completion of this course, you will be able to leverage Looker's modern analytics platform to find and explore relevant content in your organization’s Looker instance, ask questions of your data, create new metrics as needed, and build and share visualizations and dashboards to facilitate data-driven decision making.;12898;262
Marketing;Sensing Consumer Insights;Athanasia Lampraki ;"In this course,  you will focus on measuring the effectiveness of a digital marketing strategy through marketing analytics.  By the end of this course, you will have developed your understanding of key topics such as; owned and earned social media, web analytics, social media landscape analysis, crisis management, product lifecycle and Return on Investment (ROI).   Throughout the course, you will be prompted to consider how the topics relate to a company or brand of your choosing. You will be asked to analyse how successfully the company has implemented these topics and identify areas that can be improved.   You will have the opportunity to apply your knowledge by analysing the effectiveness of a company's digital marketing strategy in the end-of-course assignment.    Completing this course will count towards your learning in the Digital Consumer Search and Marketing Specialization. SHOW ALL COURSE OUTLINE SHOW ALL";;
